Entity,Code,Year,All malignant cancers combined,Brain and nervous system cancers,Leukemia,Lymphomas and multiple myeloma,Cluster_ID,Cluster_Name
Belize,BLZ,2005,5.874233,3.235513,0.0,0.0,0,Standard/Lower Rate
Belize,BLZ,2006,5.71037,2.8922632,0.0,0.0,0,Standard/Lower Rate
Belize,BLZ,2007,0.0,0.0,2.5781834,0.0,0,Standard/Lower Rate
Belize,BLZ,2008,0.0,0.0,0.0,0.0,0,Standard/Lower Rate
Belize,BLZ,2009,2.6824033,0.0,7.9394484,0.0,0,Standard/Lower Rate
Belize,BLZ,2010,2.6490066,0.0,3.2723584,0.0,0,Standard/Lower Rate
Belize,BLZ,2011,7.8143315,0.0,5.2090116,0.0,0,Standard/Lower Rate
Belize,BLZ,2012,10.291243,2.8935604,2.5595086,0.0,0,Standard/Lower Rate
Belize,BLZ,2013,2.5512156,0.0,6.619886,0.0,0,Standard/Lower Rate
Belize,BLZ,2014,2.5402632,0.0,0.0,0.0,0,Standard/Lower Rate
Belize,BLZ,2015,2.5415545,0.0,0.0,2.6359491,0,Standard/Lower Rate
Belize,BLZ,2016,2.5479655,0.0,0.0,0.0,0,Standard/Lower Rate
Belize,BLZ,2017,0.0,6.390185,0.0,2.893309,0,Standard/Lower Rate
Belize,BLZ,2018,2.5892649,0.0,0.0,0.0,0,Standard/Lower Rate
Belize,BLZ,2019,5.2288947,0.0,3.181471,0.0,0,Standard/Lower Rate
Belize,BLZ,2020,0.0,3.167765,3.167765,0.0,0,Standard/Lower Rate
Belize,BLZ,2021,0.0,2.5702977,2.5702977,0.0,0,Standard/Lower Rate
Belize,BLZ,2022,5.2435637,0.0,4.245834,0.0,0,Standard/Lower Rate
Bosnia and Herzegovina,BIH,1985,5.5089192,1.3912076,2.0064824,0.70546734,0,Standard/Lower Rate
Bosnia and Herzegovina,BIH,1986,4.1983733,1.8090732,2.087392,0.56449336,0,Standard/Lower Rate
Bosnia and Herzegovina,BIH,1987,6.3207793,1.396648,2.0949721,0.9248555,0,Standard/Lower Rate
Bosnia and Herzegovina,BIH,1988,4.226096,1.8207283,1.9607843,0.77579516,0,Standard/Lower Rate
Bosnia and Herzegovina,BIH,1989,3.4427967,1.9662921,2.1658416,0.9831461,0,Standard/Lower Rate
Bosnia and Herzegovina,BIH,1990,2.3872678,1.5468992,1.1250175,0.31002945,0,Standard/Lower Rate
Bosnia and Herzegovina,BIH,1991,2.3690445,1.072797,1.072797,0.7662835,0,Standard/Lower Rate
Bosnia and Herzegovina,BIH,2011,0.36424962,1.5021782,1.2017425,0.55165416,0,Standard/Lower Rate
Bosnia and Herzegovina,BIH,2014,1.5892314,0.98188907,0.7218184,0.0,0,Standard/Lower Rate
Bosnia and Herzegovina,BIH,2016,2.087737,0.6323591,0.56821734,0.0,0,Standard/Lower Rate
Bosnia and Herzegovina,BIH,2017,2.3850837,1.9348347,0.6591284,1.0989373,0,Standard/Lower Rate
Bosnia and Herzegovina,BIH,2018,1.7355486,0.8550663,0.6816493,0.0,0,Standard/Lower Rate
Bosnia and Herzegovina,BIH,2019,1.6811055,1.183509,0.0,0.0,0,Standard/Lower Rate
Bosnia and Herzegovina,BIH,2020,2.7587576,2.371153,0.0,0.0,0,Standard/Lower Rate
Bosnia and Herzegovina,BIH,2021,2.8082788,0.63883066,0.0,0.0,0,Standard/Lower Rate
Bosnia and Herzegovina,BIH,2022,2.2556689,0.6568447,0.0,0.0,0,Standard/Lower Rate
Bosnia and Herzegovina,BIH,2023,0.58465517,0.7763764,1.1417481,0.0,0,Standard/Lower Rate
Brazil,BRA,1996,3.3270488,0.7746164,1.2405297,0.30012813,0,Standard/Lower Rate
Brazil,BRA,1997,3.4363413,0.9159622,1.3624939,0.33203632,0,Standard/Lower Rate
Brazil,BRA,1998,3.588867,0.95726657,1.4330338,0.37258878,0,Standard/Lower Rate
Brazil,BRA,1999,3.4100204,0.9819977,1.3638858,0.30436185,0,Standard/Lower Rate
Brazil,BRA,2000,3.5592685,1.0889279,1.316508,0.35145292,0,Standard/Lower Rate
Brazil,BRA,2001,3.4629307,1.0873932,1.3787107,0.27112722,0,Standard/Lower Rate
Brazil,BRA,2002,3.6299484,1.0518174,1.4082184,0.34770826,0,Standard/Lower Rate
Brazil,BRA,2003,3.47164,1.0415211,1.4820523,0.30632973,0,Standard/Lower Rate
Brazil,BRA,2004,3.7372782,1.1059518,1.3706743,0.2794293,0,Standard/Lower Rate
Brazil,BRA,2005,3.5935397,1.1522107,1.3630533,0.2524173,0,Standard/Lower Rate
Brazil,BRA,2006,3.8579862,1.1468626,1.372623,0.35820642,0,Standard/Lower Rate
Brazil,BRA,2007,4.034966,1.0258974,1.3800763,0.23204823,0,Standard/Lower Rate
Brazil,BRA,2008,3.7936544,1.1097226,1.3732042,0.27898055,0,Standard/Lower Rate
Brazil,BRA,2009,3.9685993,1.121047,1.4611399,0.23932464,0,Standard/Lower Rate
Brazil,BRA,2010,3.8940327,1.0168136,1.3845294,0.175864,0,Standard/Lower Rate
Brazil,BRA,2011,3.7632236,1.1448913,1.4270599,0.22703226,0,Standard/Lower Rate
Brazil,BRA,2012,4.0562263,1.1983598,1.6153234,0.2232561,0,Standard/Lower Rate
Brazil,BRA,2013,3.605661,1.2776363,1.4269704,0.2522087,0,Standard/Lower Rate
Brazil,BRA,2014,3.6979642,1.3067789,1.3737932,0.19099076,0,Standard/Lower Rate
Brazil,BRA,2015,4.066051,1.1491264,1.3383943,0.21630615,0,Standard/Lower Rate
Brazil,BRA,2016,3.773931,1.1227976,1.5705597,0.2170968,0,Standard/Lower Rate
Brazil,BRA,2017,3.5300293,1.2937304,1.3482033,0.204531,0,Standard/Lower Rate
Brazil,BRA,2018,3.6856792,1.1442298,1.4174787,0.19810545,0,Standard/Lower Rate
Brazil,BRA,2019,3.8575118,1.2099332,1.4110206,0.15921444,0,Standard/Lower Rate
Brazil,BRA,2020,3.587098,1.0317464,1.2312174,0.16507943,0,Standard/Lower Rate
Brazil,BRA,2021,3.556913,1.2106732,1.4266119,0.176999,0,Standard/Lower Rate
Brunei,BRN,1996,6.8970275,0.0,2.9884646,0.0,0,Standard/Lower Rate
Brunei,BRN,1997,3.3729088,3.131851,2.9257731,0.0,0,Standard/Lower Rate
Brunei,BRN,1998,9.828976,0.0,3.1311154,0.0,0,Standard/Lower Rate
Brunei,BRN,1999,6.3471913,0.0,2.8628685,0.0,0,Standard/Lower Rate
Brunei,BRN,2000,0.0,3.178084,3.178084,0.0,0,Standard/Lower Rate
Brunei,BRN,2001,0.0,3.633853,0.0,0.0,0,Standard/Lower Rate
Brunei,BRN,2002,3.115265,0.0,0.0,0.0,0,Standard/Lower Rate
Brunei,BRN,2003,12.46106,2.8735633,0.0,0.0,0,Standard/Lower Rate
Brunei,BRN,2004,2.967359,0.0,2.9069767,0.0,0,Standard/Lower Rate
Brunei,BRN,2005,2.915452,3.5893755,0.0,0.0,0,Standard/Lower Rate
Brunei,BRN,2006,5.6657224,3.548616,3.548616,0.0,0,Standard/Lower Rate
Brunei,BRN,2007,5.7449803,0.0,3.8470416,0.0,0,Standard/Lower Rate
Brunei,BRN,2008,0.0,5.79811,0.0,0.0,0,Standard/Lower Rate
Brunei,BRN,2009,0.0,0.0,0.0,0.0,0,Standard/Lower Rate
Brunei,BRN,2010,0.0,3.1191516,0.0,0.0,0,Standard/Lower Rate
Brunei,BRN,2011,2.8169014,5.586592,15.941336,0.0,2,Elevated Leukemia & Brain Cancer
Brunei,BRN,2012,0.0,5.1282053,16.666666,0.0,2,Elevated Leukemia & Brain Cancer
Brunei,BRN,2013,5.7496047,0.0,13.627691,0.0,0,Standard/Lower Rate
Brunei,BRN,2014,2.9121406,0.0,3.4309437,0.0,0,Standard/Lower Rate
Brunei,BRN,2015,2.9543843,0.0,12.924907,0.0,0,Standard/Lower Rate
Brunei,BRN,2016,2.8044198,13.266705,5.7035303,0.0,2,Elevated Leukemia & Brain Cancer
Brunei,BRN,2017,3.0959752,5.6146636,4.277345,0.0,0,Standard/Lower Rate
Brunei,BRN,2018,0.0,17.930826,0.0,0.0,2,Elevated Leukemia & Brain Cancer
Brunei,BRN,2019,0.0,0.0,0.0,3.7155383,0,Standard/Lower Rate
Bulgaria,BGR,1980,5.9237914,0.9934597,3.4405384,1.2418246,0,Standard/Lower Rate
Bulgaria,BGR,1981,7.2315674,2.030075,2.7067668,0.97744364,0,Standard/Lower Rate
Bulgaria,BGR,1982,6.033416,1.7368977,3.7003474,0.91491306,0,Standard/Lower Rate
Bulgaria,BGR,1983,5.6984444,2.126044,3.0372057,0.22779043,0,Standard/Lower Rate
Bulgaria,BGR,1984,6.469501,2.1475687,4.5252337,1.0110371,0,Standard/Lower Rate
Bulgaria,BGR,1985,6.0340924,2.4084377,3.571132,0.66439664,0,Standard/Lower Rate
Bulgaria,BGR,1986,5.2806277,1.4951408,2.4919014,0.2763958,0,Standard/Lower Rate
Bulgaria,BGR,1987,5.878895,2.4396193,2.6835814,0.5692445,0,Standard/Lower Rate
Bulgaria,BGR,1988,4.672215,1.6408386,2.3701003,0.8204193,0,Standard/Lower Rate
Bulgaria,BGR,1989,5.898835,1.9272666,2.5138261,0.7541478,0,Standard/Lower Rate
Bulgaria,BGR,1990,5.4184227,1.790434,1.2788814,0.5968113,0,Standard/Lower Rate
Bulgaria,BGR,1991,5.2404437,1.7412503,2.1765628,1.2188752,0,Standard/Lower Rate
Bulgaria,BGR,1992,4.986702,2.2898579,1.9082148,0.54605025,0,Standard/Lower Rate
Bulgaria,BGR,1993,4.9666038,1.6219723,1.6830016,0.18559761,0,Standard/Lower Rate
Bulgaria,BGR,1994,5.2511816,1.6334865,2.143951,0.66785395,0,Standard/Lower Rate
Bulgaria,BGR,1995,4.997323,1.4942529,2.7527792,0.4597701,0,Standard/Lower Rate
Bulgaria,BGR,1996,5.253623,1.3227513,2.2045856,0.7174459,0,Standard/Lower Rate
Bulgaria,BGR,1997,5.688073,1.6136469,1.9594283,0.4996877,0,Standard/Lower Rate
Bulgaria,BGR,1998,4.276683,1.1806376,2.4207213,0.5247278,0,Standard/Lower Rate
Bulgaria,BGR,1999,5.088579,1.7717034,1.8982536,0.4153399,0,Standard/Lower Rate
Bulgaria,BGR,2000,3.4510856,0.72346336,1.1874566,0.5787707,0,Standard/Lower Rate
Bulgaria,BGR,2001,4.578955,1.000586,1.8582313,0.62232596,0,Standard/Lower Rate
Bulgaria,BGR,2002,3.9380116,1.1395417,1.6176114,0.38646296,0,Standard/Lower Rate
Bulgaria,BGR,2003,4.571787,0.7515836,1.3528504,0.333245,0,Standard/Lower Rate
Bulgaria,BGR,2004,3.9302633,1.5221951,1.6744146,0.67729914,0,Standard/Lower Rate
Bulgaria,BGR,2005,4.7083898,1.6753072,1.0191914,0.45690197,0,Standard/Lower Rate
Bulgaria,BGR,2006,3.7067535,1.6621511,2.194656,0.33763936,0,Standard/Lower Rate
Bulgaria,BGR,2007,3.0986352,2.0812366,1.1892781,0.49862546,0,Standard/Lower Rate
Bulgaria,BGR,2008,4.4869742,1.6246585,1.1372609,0.3009184,0,Standard/Lower Rate
Bulgaria,BGR,2009,3.7221882,1.4255025,1.1177217,0.9580471,0,Standard/Lower Rate
Bulgaria,BGR,2010,4.0739837,1.12641,0.4714157,0.29527095,0,Standard/Lower Rate
Bulgaria,BGR,2011,1.9015685,1.3030844,1.4469128,0.60395956,0,Standard/Lower Rate
Bulgaria,BGR,2012,3.8195577,1.4907573,0.5119889,0.616216,0,Standard/Lower Rate
Bulgaria,BGR,2013,1.8898649,2.1495514,0.81935245,0.49161148,0,Standard/Lower Rate
Bulgaria,BGR,2014,3.1442041,1.4678564,0.48928547,1.5154845,0,Standard/Lower Rate
Bulgaria,BGR,2015,2.8395512,1.4637169,0.9715518,0.3252704,0,Standard/Lower Rate
Bulgaria,BGR,2016,2.507491,0.97486633,0.7256069,0.32495543,0,Standard/Lower Rate
Bulgaria,BGR,2017,2.1585019,1.4740523,0.91181254,0.0,0,Standard/Lower Rate
Bulgaria,BGR,2018,2.7204468,1.3096098,0.8904918,0.0,0,Standard/Lower Rate
Bulgaria,BGR,2019,3.5467753,1.8226526,0.45098135,0.0,0,Standard/Lower Rate
Bulgaria,BGR,2020,2.3202798,0.67152965,1.0034959,0.0,0,Standard/Lower Rate
Bulgaria,BGR,2021,2.8691235,0.9266395,0.7721996,0.39594394,0,Standard/Lower Rate
Bulgaria,BGR,2022,1.5425148,1.3540251,0.7481082,0.8673309,0,Standard/Lower Rate
Canada,CAN,1979,3.8842688,0.729927,2.723189,0.30881527,0,Standard/Lower Rate
Canada,CAN,1980,3.967436,1.1518148,2.3879087,0.5899539,0,Standard/Lower Rate
Canada,CAN,1981,4.893794,1.0111791,1.8819168,0.3370597,0,Standard/Lower Rate
Canada,CAN,1982,3.8057086,1.3380666,1.7476789,0.27339002,0,Standard/Lower Rate
Canada,CAN,1983,3.5807815,1.2272334,2.2592251,0.25102502,0,Standard/Lower Rate
Canada,CAN,1984,3.6970587,1.2151339,1.8227009,0.2773754,0,Standard/Lower Rate
Canada,CAN,1985,4.0818577,0.9887394,1.9500138,0.3021148,0,Standard/Lower Rate
Canada,CAN,1986,3.0781286,1.2204593,1.6920004,0.38832796,0,Standard/Lower Rate
Canada,CAN,1987,3.8579814,1.2380323,1.7882689,0.13755915,0,Standard/Lower Rate
Canada,CAN,1988,3.6832414,1.1445701,1.4443384,0.18209961,0,Standard/Lower Rate
Canada,CAN,1989,2.6526666,0.89416355,1.3547933,0.21088149,0,Standard/Lower Rate
Canada,CAN,1990,3.500328,0.91231084,1.2074702,0.24149404,0,Standard/Lower Rate
Canada,CAN,1991,3.088392,0.8389042,0.969983,0.15735641,0,Standard/Lower Rate
Canada,CAN,1992,3.25346,1.1157885,0.88755894,0.19747792,0,Standard/Lower Rate
Canada,CAN,1993,2.953608,0.80632967,0.9071209,0.1397663,0,Standard/Lower Rate
Canada,CAN,1994,3.1226392,0.834771,0.80367684,0.20241891,0,Standard/Lower Rate
Canada,CAN,1995,2.74547,0.6657974,0.7767637,0.1387078,0,Standard/Lower Rate
Canada,CAN,1996,2.9862633,1.0294523,1.166116,0.10043438,0,Standard/Lower Rate
Canada,CAN,1997,2.4769642,1.1586318,0.8311924,0.110680684,0,Standard/Lower Rate
Canada,CAN,1998,1.7337109,0.7867391,0.88825387,0.3321368,0,Standard/Lower Rate
Canada,CAN,1999,2.4657216,0.77094644,0.8737393,0.04845804,0,Standard/Lower Rate
Canada,CAN,2000,1.9992237,0.7051324,0.6267844,0.09771355,0,Standard/Lower Rate
Canada,CAN,2001,2.1167443,1.0063895,0.79451805,0.116159834,0,Standard/Lower Rate
Canada,CAN,2002,1.995002,0.7795328,0.672011,0.1507762,0,Standard/Lower Rate
Canada,CAN,2003,1.8854895,0.6297935,0.7368682,0.14995085,0,Standard/Lower Rate
Canada,CAN,2004,2.4508002,0.9379983,0.66211647,0.05210363,0,Standard/Lower Rate
Canada,CAN,2005,2.0404937,1.0035845,0.61330163,0.089972764,0,Standard/Lower Rate
Canada,CAN,2006,1.8130065,1.0095946,0.56088585,0.12466178,0,Standard/Lower Rate
Canada,CAN,2007,2.1819959,0.75406736,0.5027116,0.062296487,0,Standard/Lower Rate
Canada,CAN,2008,1.7333245,0.69212544,0.7198105,0.15481505,0,Standard/Lower Rate
Canada,CAN,2009,2.2275288,0.8487677,0.6844901,0.061331633,0,Standard/Lower Rate
Canada,CAN,2010,1.7031529,0.86653614,0.5686643,0.0,0,Standard/Lower Rate
Canada,CAN,2011,2.1279755,0.7213504,0.42746687,0.0551106,0,Standard/Lower Rate
Canada,CAN,2012,1.9885335,0.9523331,0.21162958,0.10897045,0,Standard/Lower Rate
Canada,CAN,2013,2.962676,0.89091575,0.6026783,0.058160417,0,Standard/Lower Rate
Canada,CAN,2014,2.2469673,0.82921815,0.48720554,0.20061405,0,Standard/Lower Rate
Canada,CAN,2015,2.4237201,1.2037241,0.46100074,0.15320756,0,Standard/Lower Rate
Canada,CAN,2016,2.4511292,0.99808395,0.5370739,0.056534097,0,Standard/Lower Rate
Canada,CAN,2017,1.521515,0.76464254,0.6372021,0.08460473,0,Standard/Lower Rate
Canada,CAN,2018,1.7012546,0.98882353,0.5831523,0.0,0,Standard/Lower Rate
Canada,CAN,2019,2.1341321,0.6818003,0.47978538,0.10099791,0,Standard/Lower Rate
Canada,CAN,2020,2.0675724,0.8562252,0.3777464,0.0,0,Standard/Lower Rate
Canada,CAN,2021,1.7433604,0.7522334,0.47418973,0.055787027,0,Standard/Lower Rate
Canada,CAN,2022,2.2301285,0.97527087,0.4251181,0.0,0,Standard/Lower Rate
Cape Verde,CPV,2011,1.8762078,2.1335382,2.4062755,0.0,0,Standard/Lower Rate
Chile,CHL,1997,4.0177555,0.5387618,1.4645572,0.3078639,0,Standard/Lower Rate
Chile,CHL,1998,3.215077,0.69577724,1.8274893,0.30923432,0,Standard/Lower Rate
Chile,CHL,1999,3.8064787,0.46176168,1.633926,0.24864091,0,Standard/Lower Rate
Chile,CHL,2000,3.4679093,0.78779453,1.4027026,0.23633836,0,Standard/Lower Rate
Chile,CHL,2001,3.072308,1.0843208,1.2098025,0.24096018,0,Standard/Lower Rate
Chile,CHL,2002,4.767594,0.6349218,1.5312821,0.2048111,0,Standard/Lower Rate
Chile,CHL,2003,3.0174932,0.62742317,1.4081596,0.19029185,0,Standard/Lower Rate
Chile,CHL,2004,3.6232502,0.7694106,1.4351577,0.11636413,0,Standard/Lower Rate
Chile,CHL,2005,1.9204811,0.6543401,1.1446787,0.23683007,0,Standard/Lower Rate
Chile,CHL,2006,2.2861924,0.51974905,1.4393051,0.0,0,Standard/Lower Rate
Chile,CHL,2007,2.8877428,0.60564095,1.5746665,0.17940083,0,Standard/Lower Rate
Chile,CHL,2008,3.2382255,0.609921,1.423149,0.08023628,0,Standard/Lower Rate
Chile,CHL,2009,3.0936196,0.6536677,1.3890438,0.16265373,0,Standard/Lower Rate
Chile,CHL,2010,2.5610683,0.9835509,1.3114012,0.27452153,0,Standard/Lower Rate
Chile,CHL,2011,3.002804,0.8994916,1.0221496,0.13691984,0,Standard/Lower Rate
Chile,CHL,2012,3.5366182,0.36419937,1.3874447,0.24924292,0,Standard/Lower Rate
Chile,CHL,2013,3.601452,0.90709776,1.7095054,0.0,0,Standard/Lower Rate
Chile,CHL,2014,2.9218338,1.308575,1.6631943,0.2256164,0,Standard/Lower Rate
Chile,CHL,2015,3.2719648,0.7277853,1.0108129,0.08117147,0,Standard/Lower Rate
Chile,CHL,2016,4.017236,1.1709677,1.3728588,0.17875098,0,Standard/Lower Rate
Chile,CHL,2017,2.2868736,0.7275143,0.6870969,0.07980604,0,Standard/Lower Rate
Chile,CHL,2018,3.4846961,0.8476731,1.0138808,0.13384312,0,Standard/Lower Rate
Chile,CHL,2019,2.8947215,1.3464338,1.1016276,0.10364585,0,Standard/Lower Rate
Chile,CHL,2020,2.7207923,0.78251195,1.3098062,0.0,0,Standard/Lower Rate
Chile,CHL,2021,2.9387727,0.83542293,1.1472932,0.07933202,0,Standard/Lower Rate
Chile,CHL,2022,2.4527276,1.0160089,1.2700112,0.0,0,Standard/Lower Rate
Colombia,COL,1997,4.2917166,0.538596,2.2002218,0.5042175,0,Standard/Lower Rate
Colombia,COL,1998,4.3593516,0.7428578,2.022859,0.48234326,0,Standard/Lower Rate
Colombia,COL,1999,4.56734,0.7987263,2.5559242,0.53628767,0,Standard/Lower Rate
Colombia,COL,2000,4.374083,0.85509247,2.439864,0.5293506,0,Standard/Lower Rate
Colombia,COL,2001,4.605871,0.6524712,2.2321382,0.37774646,0,Standard/Lower Rate
Colombia,COL,2002,4.3308372,0.66609454,2.25094,0.59715676,0,Standard/Lower Rate
Colombia,COL,2003,4.479509,0.6341164,2.0522313,0.45974082,0,Standard/Lower Rate
Colombia,COL,2004,4.013902,0.92826647,2.0189795,0.3364966,0,Standard/Lower Rate
Colombia,COL,2005,4.508288,0.6440786,2.0259202,0.43328926,0,Standard/Lower Rate
Colombia,COL,2006,4.046112,0.80263186,2.0655968,0.3541023,0,Standard/Lower Rate
Colombia,COL,2007,4.601333,0.8000344,1.9105299,0.46168897,0,Standard/Lower Rate
Colombia,COL,2008,3.9161234,0.67815244,2.2282152,0.3469729,0,Standard/Lower Rate
Colombia,COL,2009,4.980832,0.9092608,1.8922454,0.34404463,0,Standard/Lower Rate
Colombia,COL,2010,4.2940392,0.8101441,1.7947807,0.2492751,0,Standard/Lower Rate
Colombia,COL,2011,4.855585,0.68529415,1.8528323,0.26650327,0,Standard/Lower Rate
Colombia,COL,2012,3.96865,0.73504114,2.024587,0.25790918,0,Standard/Lower Rate
Colombia,COL,2013,4.275627,0.6931354,2.2886546,0.46242407,0,Standard/Lower Rate
Colombia,COL,2014,5.255648,0.807397,1.9721665,0.27795637,0,Standard/Lower Rate
Colombia,COL,2015,3.7671535,1.0014609,1.8827466,0.28040907,0,Standard/Lower Rate
Colombia,COL,2016,4.415292,0.7504668,1.7555563,0.29482627,0,Standard/Lower Rate
Colombia,COL,2017,4.376246,0.8719875,2.2135067,0.26830384,0,Standard/Lower Rate
Colombia,COL,2018,4.3947,0.72425854,1.8911195,0.2682439,0,Standard/Lower Rate
Colombia,COL,2019,4.671917,0.9263298,1.8123844,0.20137604,0,Standard/Lower Rate
Colombia,COL,2020,4.982593,0.80926263,1.7803777,0.25626647,0,Standard/Lower Rate
Colombia,COL,2021,4.455589,0.9318012,1.9311242,0.3599603,0,Standard/Lower Rate
Costa Rica,CRI,1997,4.0055976,0.39878026,2.7661188,0.23582847,0,Standard/Lower Rate
Costa Rica,CRI,1998,5.8654037,2.052669,2.4149048,0.30696598,0,Standard/Lower Rate
Costa Rica,CRI,1999,3.8363876,0.6010362,1.9469173,0.26907507,0,Standard/Lower Rate
Costa Rica,CRI,2000,3.5525494,0.8163576,1.7687749,0.23988926,0,Standard/Lower Rate
Costa Rica,CRI,2001,4.4661746,0.9941111,1.7396945,0.0,0,Standard/Lower Rate
Costa Rica,CRI,2002,4.4580116,1.3532166,2.0832465,0.0,0,Standard/Lower Rate
Costa Rica,CRI,2003,2.8238616,0.98666734,1.1276197,0.32978377,0,Standard/Lower Rate
Costa Rica,CRI,2004,5.20805,1.6919351,1.3014885,0.0,0,Standard/Lower Rate
Costa Rica,CRI,2005,3.8163114,1.1636025,1.5999534,1.0108387,0,Standard/Lower Rate
Costa Rica,CRI,2006,3.8435023,0.76939845,1.879356,0.5918622,0,Standard/Lower Rate
Costa Rica,CRI,2007,2.665497,1.0514599,1.3592589,0.60083425,0,Standard/Lower Rate
Costa Rica,CRI,2008,3.6720157,1.3323562,1.3699964,0.4566655,0,Standard/Lower Rate
Costa Rica,CRI,2009,2.4783454,0.9703543,1.232772,0.308193,0,Standard/Lower Rate
Costa Rica,CRI,2010,4.026616,0.9344979,1.9572344,0.6911041,0,Standard/Lower Rate
Costa Rica,CRI,2011,5.379484,1.0926198,0.840102,0.56150913,0,Standard/Lower Rate
Costa Rica,CRI,2012,4.180493,1.2507915,1.1219788,0.0,0,Standard/Lower Rate
Costa Rica,CRI,2013,4.5357647,1.2635853,1.6847804,0.0,0,Standard/Lower Rate
Costa Rica,CRI,2014,3.5373669,0.8425842,1.2638763,0.34970048,0,Standard/Lower Rate
Costa Rica,CRI,2015,4.1457424,1.9755651,1.5450436,0.0,0,Standard/Lower Rate
Costa Rica,CRI,2016,5.863105,0.84226483,1.4037747,0.4677312,0,Standard/Lower Rate
Costa Rica,CRI,2017,3.3690262,1.2642509,2.1816742,0.34986198,0,Standard/Lower Rate
Costa Rica,CRI,2018,3.6572123,1.1257205,1.5592378,0.46777132,0,Standard/Lower Rate
Costa Rica,CRI,2019,7.7871733,1.0823596,1.4995376,0.3381371,0,Standard/Lower Rate
Costa Rica,CRI,2020,3.6577783,1.7239515,1.7239515,0.0,0,Standard/Lower Rate
Costa Rica,CRI,2021,6.4580617,0.55934983,0.6302935,0.31514674,0,Standard/Lower Rate
Costa Rica,CRI,2022,2.2403505,0.63449866,0.63449866,0.0,0,Standard/Lower Rate
Croatia,HRV,1985,4.632489,1.2158054,1.1776582,0.3022061,0,Standard/Lower Rate
Croatia,HRV,1986,2.4494796,1.3486177,3.3603177,0.67430884,0,Standard/Lower Rate
Croatia,HRV,1987,0.6055101,1.0405828,2.2064617,1.0264306,0,Standard/Lower Rate
Croatia,HRV,1988,5.4298644,1.2576638,1.2576638,0.7682458,0,Standard/Lower Rate
Croatia,HRV,1989,5.40054,2.0796673,1.2797953,0.47992322,0,Standard/Lower Rate
Croatia,HRV,1990,2.085195,1.9572663,2.2834773,0.53850293,0,Standard/Lower Rate
Croatia,HRV,1991,2.3745918,1.6647245,1.8791946,1.572327,0,Standard/Lower Rate
Croatia,HRV,1992,2.9708853,0.9995003,2.0153902,0.6295247,0,Standard/Lower Rate
Croatia,HRV,1993,3.5682425,0.91692644,0.8336112,0.8775779,0,Standard/Lower Rate
Croatia,HRV,1994,3.270889,1.8345563,0.6671114,0.7087172,0,Standard/Lower Rate
Croatia,HRV,1995,2.1084337,1.3074337,1.6809862,0.37355247,0,Standard/Lower Rate
Croatia,HRV,1996,3.4755135,1.3307985,1.3855213,0.73340666,0,Standard/Lower Rate
Croatia,HRV,1997,3.7255511,1.3155422,1.3155422,0.37586918,0,Standard/Lower Rate
Croatia,HRV,1998,1.8927444,1.3831259,0.8644537,2.1231422,0,Standard/Lower Rate
Croatia,HRV,1999,3.425724,1.1248593,0.9702458,0.32341528,0,Standard/Lower Rate
Croatia,HRV,2000,3.8948393,2.1475985,0.67430884,0.4638219,0,Standard/Lower Rate
Croatia,HRV,2001,3.350907,1.8516613,1.128393,0.0,0,Standard/Lower Rate
Croatia,HRV,2002,2.6355422,2.0590253,0.9151224,0.53908354,0,Standard/Lower Rate
Croatia,HRV,2003,3.0710173,1.1652296,1.0665529,0.0,0,Standard/Lower Rate
Croatia,HRV,2004,2.7152832,1.6682554,1.3077594,0.8718396,0,Standard/Lower Rate
Croatia,HRV,2005,2.7556233,1.7631125,0.97307026,0.0,0,Standard/Lower Rate
Croatia,HRV,2006,2.375156,0.9915151,1.2393938,0.49575755,0,Standard/Lower Rate
Croatia,HRV,2007,1.1752999,1.2712231,0.7627338,1.1118565,0,Standard/Lower Rate
Croatia,HRV,2008,1.5677667,1.5586966,1.2989138,0.0,0,Standard/Lower Rate
Croatia,HRV,2009,3.5541935,1.8354831,0.5902526,0.0,0,Standard/Lower Rate
Croatia,HRV,2010,1.2010521,1.8979384,0.79576653,1.181314,0,Standard/Lower Rate
Croatia,HRV,2011,1.656994,2.117545,0.79407936,0.0,0,Standard/Lower Rate
Croatia,HRV,2012,0.44869205,1.9612073,1.0645801,0.49030182,0,Standard/Lower Rate
Croatia,HRV,2013,3.2759573,2.3937933,0.7954521,0.0,0,Standard/Lower Rate
Croatia,HRV,2014,4.347742,0.47711518,0.7942286,0.0,0,Standard/Lower Rate
Croatia,HRV,2015,3.9227607,0.5354208,1.6062623,0.95150197,0,Standard/Lower Rate
Croatia,HRV,2016,2.9737272,0.98634166,2.0330493,0.0,0,Standard/Lower Rate
Croatia,HRV,2017,2.5110233,1.9361994,1.6595995,0.0,0,Standard/Lower Rate
Croatia,HRV,2018,2.450548,1.9229554,1.5032357,0.0,0,Standard/Lower Rate
Croatia,HRV,2019,2.4817467,1.4417448,1.6355369,0.0,0,Standard/Lower Rate
