Entity,Code,Year,All malignant cancers combined,Brain and nervous system cancers,Leukemia,Lymphomas and multiple myeloma,Cluster,PCA1,PCA2
Slovenia,SVN,2004,0.94215184,1.0683304,3.365417,1.2110056,0,0.18041014430721103,0.40538737716409107
Slovenia,SVN,2005,3.885117,1.830943,1.0802869,0.0,0,0.22895413681776877,-0.06694300116622966
Slovenia,SVN,2006,2.0050325,1.398484,0.0,0.0,0,-0.7910015189934996,0.3488932303185871
Slovenia,SVN,2007,3.0512612,4.13913,2.1721659,0.0,0,1.179418039113795,0.38130665436177064
Slovenia,SVN,2008,3.116009,0.0,1.2108883,0.0,0,-0.5287994922379744,-0.3195907790781698
Slovenia,SVN,2009,1.0568143,4.4156446,1.1039112,0.0,0,0.3699120608854588,0.9592075421799645
Slovenia,SVN,2010,0.0,4.0410104,1.2142701,0.0,0,0.014505647939042457,1.055843313905024
Slovenia,SVN,2011,2.1552188,0.0,1.6925725,0.0,0,-0.5997963931920459,-0.22155843753116528
Slovenia,SVN,2012,4.3620024,1.0688556,1.0688556,0.0,0,0.09413152326568403,-0.30482047127237805
Slovenia,SVN,2013,3.284252,1.1189812,0.0,1.1189812,0,-0.4381622181556024,0.4798058974001285
Slovenia,SVN,2014,1.0952302,0.98640734,0.98640734,0.98640734,0,-0.6983199968109592,0.6440651419293271
Slovenia,SVN,2015,1.093159,0.0,1.5562103,0.0,0,-0.9220935196811294,-0.010205492178079171
Slovenia,SVN,2016,2.1718357,1.0262725,1.162007,0.0,0,-0.4481741515548355,0.06476957598150976
Slovenia,SVN,2017,2.122624,2.7070436,1.0244169,0.0,0,0.047138569081332814,0.4347840312741918
Slovenia,SVN,2018,1.0460032,3.081949,0.0,0.0,0,-0.47814801043686356,0.8613343665007717
Slovenia,SVN,2019,1.973866,0.0,1.4239335,0.0,0,-0.7442743080142313,-0.14768783129898466
Slovenia,SVN,2020,1.8699628,1.5733826,5.254585,0.0,0,1.1479637281180517,-0.40064424410335153
Slovenia,SVN,2021,1.8750293,0.9218714,2.0231447,0.0,0,-0.24509104983437807,-0.03575498226669896
Slovenia,SVN,2022,0.0,1.0760788,1.0760788,0.0,0,-1.0203804251269795,0.4773393611843571
Slovenia,SVN,2023,2.7523947,1.2940125,0.0,0.0,0,-0.6338747563942387,0.1938081280499186
South Africa,ZAF,1996,1.7544584,0.15418261,0.7323674,0.2120011,0,-0.9792721723326535,0.10827129285293118
South Africa,ZAF,1997,1.780978,0.14595038,0.48650125,0.1825768,0,-1.0679147888981098,0.1287542925599418
South Africa,ZAF,1998,1.9110032,0.1869672,0.5904227,0.20672703,0,-0.9805063837088812,0.10673868993529993
South Africa,ZAF,1999,2.2181845,0.20978671,0.5879696,0.18934615,0,-0.8968052263423214,0.0502029019945631
South Africa,ZAF,2000,1.7103791,0.24224336,0.56523454,0.20170431,0,-1.0233526681325409,0.15588695676237177
South Africa,ZAF,2001,1.7889519,0.18274954,0.5380959,0.2538188,0,-1.0273704199373563,0.15335646638972938
South Africa,ZAF,2002,2.0874097,0.2553487,0.46984163,0.23492081,0,-0.9535256970782333,0.1180216450602746
South Africa,ZAF,2003,1.5559807,0.15399325,0.45171353,0.2669216,0,-1.1268297552437883,0.20747653700071625
South Africa,ZAF,2004,2.3776236,0.33314753,0.65866125,0.23670639,0,-0.784185411791147,0.05333372016799887
South Africa,ZAF,2005,2.4126325,0.34489876,0.52418363,0.24142912,0,-0.8198266596664575,0.07190255508736845
South Africa,ZAF,2006,1.7843038,0.33660847,0.6324159,0.13260333,0,-0.9557996318923536,0.12564710988330652
South Africa,ZAF,2007,1.6044472,0.23192203,0.5949304,0.30250698,0,-1.0325732892183357,0.20575366155046515
South Africa,ZAF,2008,1.7458173,0.17228776,0.53374785,0.18305576,0,-1.0509197697064319,0.13328718202016113
South Africa,ZAF,2009,2.4879892,0.29324642,0.576718,0.28347152,0,-0.7940773855072374,0.055515271895333326
South Africa,ZAF,2010,2.2321503,0.28836837,0.5286754,0.29296649,0,-0.8778786476230627,0.11131698073386342
South Africa,ZAF,2011,1.9050355,0.2862559,0.5082546,0.26505175,0,-0.9729080704209874,0.16226760303172993
South Africa,ZAF,2012,1.9045036,0.4359487,0.6283497,0.24911354,0,-0.8812294632408492,0.16821611431776584
South Africa,ZAF,2013,1.918893,0.19988476,0.745025,0.22380276,0,-0.9160415024703135,0.0904906297709298
South Africa,ZAF,2014,2.4230099,0.36668944,0.5992242,0.1696836,0,-0.7900941811912843,0.0361760842434286
South Africa,ZAF,2015,2.1885414,0.38820592,0.6881832,0.1669314,0,-0.8109864782007645,0.06782966888807346
South Africa,ZAF,2016,2.3262982,0.41981238,0.7958943,0.22739838,0,-0.7195290502473752,0.055466212169677405
South Africa,ZAF,2017,2.309731,0.40487614,0.5473657,0.14770186,0,-0.827698008818092,0.06400316681189122
South Africa,ZAF,2018,2.5919948,0.34524515,0.5709913,0.19033043,0,-0.7619708712369722,0.013587283381328412
South Africa,ZAF,2019,2.4341507,0.42308503,0.56986964,0.15541899,0,-0.7807054431603473,0.0447954297534641
South Africa,ZAF,2020,1.8013219,0.2330478,0.3711502,0.215785,0,-1.0723418379152243,0.17285689346981825
South Korea,KOR,1985,4.8257375,0.32812706,2.9400184,0.2887518,0,0.6796008123700317,-0.7183743940679913
South Korea,KOR,1986,4.0703692,0.19950373,2.4688587,0.31172457,0,0.2736674973015581,-0.527900647285458
South Korea,KOR,1987,4.0539894,0.38602844,2.3161707,0.29204753,0,0.2736736998337463,-0.47104879112483683
South Korea,KOR,1988,4.496714,1.2903053,2.2042716,0.058927517,0,0.6223329847077598,-0.4370586802114214
South Korea,KOR,1989,4.7709203,1.3973176,2.6713426,0.2561694,0,0.9191953665276074,-0.46302251384066495
South Korea,KOR,1990,4.795558,0.6043485,1.7006086,0.29514694,0,0.31241882016605343,-0.4638556150675371
South Korea,KOR,1991,3.8691435,0.4482619,2.125629,0.34704146,0,0.18320044225152118,-0.3755077074604728
South Korea,KOR,1992,4.339664,1.2925848,2.3028808,0.3862897,0,0.6530539287264662,-0.3017171976063712
South Korea,KOR,1993,4.341604,1.4080455,2.0136566,0.37850687,0,0.5856380887763768,-0.23707038897264768
South Korea,KOR,1994,4.5097795,0.97449565,2.436239,0.45679483,0,0.6471018558854433,-0.3908320180971395
South Korea,KOR,1995,4.5945387,0.98659134,2.077821,0.26907036,0,0.5225281514372226,-0.4182981286932057
South Korea,KOR,1996,4.2239227,0.71062684,1.9098096,0.38492286,0,0.28667100152639624,-0.3386803448728494
South Korea,KOR,1997,3.7328668,0.8663094,2.0409663,0.27898097,0,0.24903703686760145,-0.27882500565574686
South Korea,KOR,1998,4.048583,0.8784516,1.2737548,0.11712688,0,0.037442819803107194,-0.27509392267591065
South Korea,KOR,1999,3.3636165,0.8653691,1.5107291,0.112547435,0,-0.05679477710643867,-0.1931683740948884
South Korea,KOR,2000,3.9284055,0.80781496,1.5128171,0.24968825,0,0.08419256930602942,-0.2552869801461447
South Korea,KOR,2001,3.921277,0.8461082,1.4695563,0.17812805,0,0.07180442334149785,-0.2662518413649022
South Korea,KOR,2002,3.7512124,0.9009591,1.2979919,0.24432789,0,-0.009233361147418462,-0.1736023889273118
South Korea,KOR,2003,3.2301197,0.99683243,1.1234144,0.20511916,0,-0.17889446392190833,-0.04853120803881096
South Korea,KOR,2004,2.9500318,0.772116,1.544232,0.229992,0,-0.1693818108263994,-0.09932533019240523
South Korea,KOR,2005,3.19875,0.8920826,1.3552792,0.18870977,0,-0.13892236642693603,-0.10591372828994132
South Korea,KOR,2006,2.9236298,0.7359304,1.2564665,0.3230914,0,-0.28331678862633863,-0.022929668139799714
South Korea,KOR,2007,3.2660553,0.83944327,1.585615,0.2849468,0,-0.04506748253013329,-0.1282531714318764
South Korea,KOR,2008,2.4869916,0.8295006,1.2731869,0.10578648,0,-0.38100270849847767,-0.00924496430290142
South Korea,KOR,2009,2.222834,0.6986145,1.0379416,0.21952495,0,-0.5660947589887246,0.09020602423038383
South Korea,KOR,2010,2.4615066,0.66136,0.74403,0.16534,0,-0.6300345725658958,0.06497031722505224
South Korea,KOR,2011,2.4123948,0.721311,0.97589135,0.16972023,0,-0.5377485002914585,0.051828493915322474
South Korea,KOR,2012,2.4675794,0.94224066,0.8994115,0.1705487,0,-0.47801883801963807,0.09871533214098471
South Korea,KOR,2013,2.1547365,0.90440744,0.71060586,0.119018614,0,-0.6451070868089783,0.15701583135009656
South Korea,KOR,2014,2.2698624,0.69482553,0.71653885,0.1302798,0,-0.6818073481248498,0.09726503325405587
South Korea,KOR,2015,1.5251831,0.6094523,0.71828306,0.2396871,0,-0.8891763358326447,0.2539420198676363
South Korea,KOR,2016,1.9994506,0.6111726,0.9604141,0.21571048,0,-0.6811256761886543,0.12307214676281161
South Korea,KOR,2017,2.0032222,0.71142715,0.53357035,0.072669305,0,-0.8174717629478223,0.155132984433571
South Korea,KOR,2018,1.9707075,0.8702626,0.80155766,0.08545811,0,-0.6740398777432445,0.1565886765385198
South Korea,KOR,2019,1.429234,0.8742157,0.49617648,0.06239121,0,-0.9254460224787955,0.2928713215782259
South Korea,KOR,2020,1.9870548,0.5164748,0.47544473,0.13206798,0,-0.9013170389422187,0.14966504557811888
South Korea,KOR,2021,2.4710104,0.7770117,0.31063458,0.04425459,0,-0.7598831283320308,0.10830411674554088
South Korea,KOR,2022,1.7389114,0.9328906,0.53011394,0.20615542,0,-0.7990360116603817,0.29755151423135917
Spain,ESP,1980,6.198035,1.549883,2.278328,0.68194854,0,1.2375056060030933,-0.46885738412914757
Spain,ESP,1981,6.287787,1.3005139,2.521728,0.698324,0,1.2681862842100562,-0.5667706985429041
Spain,ESP,1982,5.714977,1.5585934,2.6950676,0.69811994,0,1.2700349444463634,-0.4386648985118414
Spain,ESP,1983,5.682509,1.303476,2.7907753,0.5514706,0,1.1965036474528266,-0.5538066385233036
Spain,ESP,1984,5.4973426,1.2421288,2.2772362,0.37953937,0,0.9233711487385016,-0.5179823224242919
Spain,ESP,1985,4.3410945,0.73040813,2.333743,0.5522598,0,0.4954026915274379,-0.3586393935744707
Spain,ESP,1986,4.37557,0.53916377,1.5988994,0.6135312,0,0.1792856762990116,-0.267532247711984
Spain,ESP,1987,4.8284082,0.65920854,2.0164027,0.27473688,0,0.4520490137171745,-0.5148743077073791
Spain,ESP,1988,3.829761,0.7063238,1.6986512,0.5055509,0,0.11974761316511194,-0.19146485237254157
Spain,ESP,1989,4.372444,0.5893744,1.5997306,0.41456506,0,0.1745970626081751,-0.3310417355294357
Spain,ESP,1990,4.292538,0.742277,2.0085144,0.4793634,0,0.36067612768371143,-0.3246033102039699
Spain,ESP,1991,4.1456323,0.8925251,2.0248835,0.31498188,0,0.36159338598720875,-0.3316186240930924
Spain,ESP,1992,3.8561313,0.81623137,1.7257463,0.53891754,0,0.17638671837084605,-0.16570361033063255
Spain,ESP,1993,3.7388554,0.72034,1.9600053,0.4502715,0,0.19055046454242167,-0.2331680388553192
Spain,ESP,1994,4.37142,0.9766155,1.771087,0.36897647,0,0.36060593059611507,-0.2958866606062384
Spain,ESP,1995,3.75598,0.77711767,1.6795769,0.22170492,0,0.08760322078569958,-0.26669267971684385
Spain,ESP,1996,4.4783545,0.8884376,1.5738038,0.27922326,0,0.2774417630284606,-0.33593774692155676
Spain,ESP,1997,3.2556322,0.61473835,1.2807049,0.34082195,0,-0.22765243032753252,-0.10408053190436264
Spain,ESP,1998,4.26072,0.6697061,1.8545707,0.25379422,0,0.2486412675723264,-0.3938825541135582
Spain,ESP,1999,3.2702136,0.81717205,1.2634764,0.2141556,0,-0.1762534216523091,-0.11026335050853266
Spain,ESP,2000,3.1236494,0.82271516,1.2402953,0.11753073,0,-0.23061160526869073,-0.11528852212197438
Spain,ESP,2001,3.0718946,0.7075904,1.2317314,0.20965642,0,-0.2755846829638682,-0.09367309345034248
Spain,ESP,2002,2.5592115,1.0527481,1.2324855,0.31605443,0,-0.28112819314044474,0.10754763079427089
Spain,ESP,2003,3.6110756,0.8259562,1.3515648,0.1547708,0,-0.059965580654410114,-0.20526018454611406
Spain,ESP,2004,2.7669551,0.7561752,1.0001026,0.21953474,0,-0.4211217003368598,0.010156429276088128
Spain,ESP,2005,3.2625394,0.49919048,1.1172358,0.23770975,0,-0.33465143726433516,-0.14192227272940608
Spain,ESP,2006,3.2792387,0.60188055,1.2500596,0.23332183,0,-0.24830630292506836,-0.14622891102934804
Spain,ESP,2007,3.3699129,0.6505438,0.987032,0.10048968,0,-0.3186895335383185,-0.16160351471321127
Spain,ESP,2008,2.4382746,0.95568657,0.69504476,0.21898705,0,-0.5504984250220543,0.15619651986934024
Spain,ESP,2009,2.9467373,0.55189264,0.84906566,0.0950811,0,-0.5109208983975354,-0.08648277074344217
Spain,ESP,2010,3.2409048,0.83414,0.8967005,0.093254656,0,-0.3245261273128613,-0.09012577027089232
Spain,ESP,2011,2.6837626,0.7830386,0.55904186,0.14493679,0,-0.6021638954183226,0.0706363904200286
Spain,ESP,2012,2.5284245,0.8218308,0.8218308,0.12398528,0,-0.5355488925304761,0.05805703063062309
Spain,ESP,2013,2.2260232,0.8498401,0.7254732,0.06832123,0,-0.6448257012999287,0.1120303279146919
Spain,ESP,2014,2.5362575,0.8818101,0.8188237,0.04605631,0,-0.5228894719342828,0.04022719257188456
Spain,ESP,2015,2.4514716,0.74417436,0.85048497,0.11668121,0,-0.5714053564198446,0.04900765453222357
Spain,ESP,2016,2.5329623,0.79802954,0.6254826,0.070983134,0,-0.6194234435824267,0.06292449268027588
Spain,ESP,2017,2.3142838,0.8990792,0.70172036,0.14409533,0,-0.6065370991438079,0.1380492776881893
Spain,ESP,2018,1.980459,0.9778177,0.6265754,0.073336326,0,-0.7008839875242896,0.19902871752075615
Spain,ESP,2019,2.6600149,0.7311573,0.5940653,0.04981618,0,-0.6226918876055885,0.02357962664241511
Spain,ESP,2020,2.3251314,0.79383147,0.7237875,0.08647149,0,-0.6366979395272853,0.08995592768378853
Spain,ESP,2021,2.6099026,0.6999321,1.0136948,0.06477657,0,-0.4913776097413252,-0.03280033618270205
Spain,ESP,2022,2.5361722,0.6746717,0.76753914,0.099037305,0,-0.6048325301204207,0.025968185021729633
Spain,ESP,2023,2.590842,0.9864811,0.7044094,0.20828329,0,-0.4988238228022564,0.12965273433953883
Sri Lanka,LKA,1980,2.1925135,0.2577984,1.0569735,0.23021583,0,-0.7121911681854131,0.007517527953592526
Sri Lanka,LKA,1981,2.0483193,0.2786221,1.3171226,0.22796352,0,-0.647684172732102,-0.003323613571339002
Sri Lanka,LKA,1983,3.133903,0.16291067,1.846321,0.16291067,0,-0.22138412790180342,-0.32701820249011876
Sri Lanka,LKA,1984,3.3802817,0.05630631,1.5025489,0.16098739,0,-0.31907073249758,-0.34052297718239766
Sri Lanka,LKA,1985,2.4417315,0.17873101,1.2424002,0.14894252,0,-0.6154060982622171,-0.11196581899943436
Sri Lanka,LKA,1986,2.5622854,0.23417148,1.8703241,0.12988362,0,-0.33914484264010225,-0.22614650447910778
Sri Lanka,LKA,1996,3.617306,0.16160132,2.060297,0.26116443,0,-0.009442693072060906,-0.41028181251240375
Sri Lanka,LKA,1997,3.899818,0.5288995,1.9980649,0.51666844,0,0.18913122322921064,-0.2818777211358198
Sri Lanka,LKA,1998,3.7654898,0.46379778,2.025973,0.2981557,0,0.12030030122160137,-0.3566473649895802
Sri Lanka,LKA,1999,2.9456215,0.30149692,2.501997,0.23449762,0,0.022841959087941073,-0.33954096323130634
Sri Lanka,LKA,2000,3.1779876,0.3947859,2.065034,0.13506167,0,-0.05626331769678766,-0.33206300441099024
Sri Lanka,LKA,2001,4.001144,0.6098193,1.795478,0.121727325,0,0.1267439220746753,-0.3995578402309293
Sri Lanka,LKA,2002,4.054502,0.2711222,1.5477871,0.30348766,0,-0.04326387543506368,-0.37180529226254405
Sri Lanka,LKA,2003,2.94935,0.45231187,1.6584768,0.13508032,0,-0.2440517738943106,-0.21683610140016124
Sri Lanka,LKA,2004,3.821269,0.36956704,2.0053673,0.3891011,0,0.10535099761521417,-0.34866408717934455
Sri Lanka,LKA,2005,3.666825,0.5944888,1.6348442,0.2972444,0,-0.004308133330334064,-0.2526370961503694
Sri Lanka,LKA,2006,4.054403,0.52648866,1.6419427,0.13162215,0,0.05780951237588769,-0.3986335670818241
Sri Lanka,LKA,2007,3.0202692,0.29252073,0.928594,0.29018563,0,-0.5287241029507312,-0.09171633333953458
Sri Lanka,LKA,2009,3.9560213,0.5431048,1.8865745,0.25486082,0,0.1401785692160887,-0.3694121323797442
Sri Lanka,LKA,2010,3.6926553,0.73921746,1.1941205,0.12648317,0,-0.1281914076048045,-0.2237193131523935
Sri Lanka,LKA,2011,3.738272,0.6250526,1.0512247,0.1420574,0,-0.20485169301120862,-0.22718602263827128
Sri Lanka,LKA,2012,2.914358,0.65389764,0.9666313,0.31549305,0,-0.4193915259771764,0.003938004423306405
Sri Lanka,LKA,2013,2.9992633,0.51290846,1.1967864,0.17096949,0,-0.37566598225820463,-0.1290647123848164
Sri Lanka,LKA,2014,3.9720933,0.7438092,1.0584978,0.14304022,0,-0.10265183913740288,-0.24582466791039312
Sri Lanka,LKA,2015,3.7015145,0.47820607,1.207775,0.19128244,0,-0.20081470158675227,-0.25607783569122594
Sri Lanka,LKA,2019,2.7256048,0.620563,1.241126,0.1957723,0,-0.39139129734840267,-0.05582918274615926
Suriname,SUR,1995,0.0,0.0,0.0,0.0,0,-1.7699775342456703,0.4253566570937068
Suriname,SUR,1996,0.0,0.0,2.3047316,2.3047316,0,-0.6881351366432323,0.9287912704757599
Suriname,SUR,1997,0.0,1.924113,2.3109632,0.0,0,-0.2886132385003748,0.45873668896896197
Suriname,SUR,1998,4.15291,3.180611,0.0,0.0,0,0.35202587573312905,0.3244354821495482
Suriname,SUR,1999,4.131207,0.0,2.3272593,1.928752,0,0.3409635851557088,0.0448549994809688
Suriname,SUR,2000,2.0571053,0.0,1.9314713,2.3349211,0,-0.2930687014045246,0.6288115906669757
Suriname,SUR,2001,4.086386,1.9218572,0.0,0.0,0,-0.08301850757712005,0.08172230570981637
Suriname,SUR,2002,0.0,0.0,0.0,0.0,0,-1.7699775342456703,0.4253566570937068
Suriname,SUR,2003,4.0189695,0.0,0.0,0.0,0,-0.7384761032568196,-0.2949717296982175
Suriname,SUR,2004,1.9892976,3.1576622,0.0,0.0,0,-0.21090313510303674,0.7075819301900986
Suriname,SUR,2005,1.9708316,1.9083605,0.0,0.0,0,-0.6304744599699084,0.4581673056098377
Suriname,SUR,2006,3.9202619,2.109994,5.7369056,2.109994,0,2.249436933296171,0.051963018598986825
Suriname,SUR,2007,1.9550343,0.0,0.0,0.0,0,-1.2682019726042382,0.07495173278615014
Suriname,SUR,2008,0.0,1.9156355,0.0,0.0,0,-1.133888857008942,0.8128752910496084
Suriname,SUR,2009,3.9134347,9.57671,1.9158189,0.0,2,3.112804596418856,1.3662325368579074
Suriname,SUR,2010,3.9165769,0.0,2.125647,0.0,0,0.010147711454005023,-0.6039373198678715
Suriname,SUR,2011,0.0,0.0,7.17669,0.0,0,0.8462817669083956,-0.6797455430342935
Suriname,SUR,2012,1.9552636,0.0,0.0,0.0,0,-1.2681431208816445,0.07491063486313987
Suriname,SUR,2013,3.9051058,0.0,1.9245203,0.0,0,-0.06611709362599005,-0.5709108469788368
Suriname,SUR,2014,5.8508043,0.0,2.8654938,0.0,0,0.7762938495519617,-1.064538246849154
Sweden,SWE,1987,3.3764772,0.80822074,1.7540239,0.0,0,0.004422159471709568,-0.28641278018639915
Sweden,SWE,1988,2.5091681,1.0191948,1.2167917,0.20811655,0,-0.3221522136387264,0.07194779839067038
Sweden,SWE,1989,1.7832376,0.989805,1.2867465,0.0,0,-0.5145463737153775,0.10783372832085625
Sweden,SWE,1990,2.2150624,1.2520466,2.0225368,0.66072017,0,0.02087181065655337,0.21625126151643526
Sweden,SWE,1991,3.4447823,0.7509622,1.269304,0.0,0,-0.17376396691925292,-0.2355986526936561
Sweden,SWE,1992,4.671948,1.2290045,1.1825707,0.50411695,0,0.32117117137445333,-0.1577428426537201
Sweden,SWE,1993,3.0395136,1.1911852,0.9926544,0.2977963,0,-0.2012312588358576,0.07959753629531419
Sweden,SWE,1994,3.0181086,0.8674699,0.8679049,0.19277109,0,-0.3707043936315883,-0.001955131370269114
Sweden,SWE,1995,2.1982415,1.0312822,0.5156411,0.1755618,0,-0.6569579915585425,0.22596360819531244
Sweden,SWE,1996,1.9755038,0.9506525,0.9451796,0.16940539,0,-0.5849560459464502,0.1811393424953606
Sweden,SWE,1997,2.1297193,1.0513405,0.7885054,0.19069412,0,-0.5668251924716011,0.20592121756335477
Sweden,SWE,1998,2.0665038,1.6977929,1.1657276,0.32562682,0,-0.21673077930050236,0.34018903944902407
Sweden,SWE,1999,2.1715174,0.89759445,0.698129,0.25559956,0,-0.6332901735048919,0.20541668890950066
Sweden,SWE,2000,3.8260272,1.1331923,0.8488564,0.1675143,0,-0.08470440452604465,-0.09947940350755728
Sweden,SWE,2001,3.1821852,1.264016,1.069552,0.17492977,0,-0.1252795786868323,0.011160277754148087
Sweden,SWE,2002,3.0906923,0.79892063,1.5978413,0.0,0,-0.12895128672979972,-0.21302252277995487
Sweden,SWE,2003,2.0851796,1.1201515,0.5091598,0.19443244,0,-0.6568512635798798,0.27223135117182257
Sweden,SWE,2004,2.2533236,1.222596,1.2520293,0.203766,0,-0.30788753576901995,0.15190358652421154
Sweden,SWE,2005,2.4714792,0.7251973,1.0417486,0.5133088,0,-0.4612597093944096,0.1598431365863599
Sweden,SWE,2006,2.919139,1.0357906,0.92514735,0.42702743,0,-0.29478496759153855,0.12826072378142
Sweden,SWE,2007,1.2622005,1.1311462,0.80720264,0.48552057,0,-0.725252507680236,0.48447276400799905
Sweden,SWE,2008,2.0816066,0.5525344,0.6630413,0.0,0,-0.8105351319068351,0.06194108322330233
Sweden,SWE,2009,2.3669293,1.1852849,1.4437807,0.23163591,0,-0.218293810269331,0.10484653134578392
Sweden,SWE,2010,1.6246954,1.0330573,0.65740013,0.0,0,-0.7703035109612982,0.24190906088590186
Sweden,SWE,2011,2.0544891,0.6161012,0.82729787,0.3080506,0,-0.7042085570867438,0.16909171888396193
Sweden,SWE,2012,2.44836,0.8123154,0.7220582,0.0,0,-0.6086297427806905,0.039671122961189464
Sweden,SWE,2013,1.7938739,0.97580665,0.7893244,0.0,0,-0.6977996622619645,0.1796911147289798
Sweden,SWE,2014,1.7384686,1.1634378,0.7850868,0.21429612,0,-0.6287924234431354,0.30803862012575006
Sweden,SWE,2015,3.4769373,0.8723187,0.38781258,0.0,0,-0.44656190005182494,-0.0810759492605098
Sweden,SWE,2016,1.6290964,0.75846,0.46765488,0.0,0,-0.9295258160079531,0.21478920621185077
Sweden,SWE,2017,1.9238286,0.8270231,0.1837829,0.0,0,-0.9345993479322514,0.21954554126600456
Sweden,SWE,2018,2.7206004,0.6349949,0.49216735,0.0,0,-0.6814430757294733,-0.009593970814045059
Sweden,SWE,2019,2.4900873,0.73476195,0.36075833,0.0,0,-0.7553835045805364,0.07213851193095061
Sweden,SWE,2020,2.2738605,0.8136472,0.16071498,0.1808105,0,-0.8386535099088206,0.22499233401454813
Sweden,SWE,2021,2.2410147,0.8184739,0.16077726,0.20936751,0,-0.842464006994598,0.2424813780071521
Sweden,SWE,2022,1.906823,0.5810194,0.4566817,0.16067393,0,-0.9043177801031491,0.19064470430600555
Sweden,SWE,2023,1.4260622,0.7391615,0.46197593,0.21547127,0,-0.9675221676108998,0.32839583706021963
Switzerland,CHE,1995,4.4598613,0.5284016,0.95374346,0.0,0,-0.1021745600592954,-0.41396416591889945
Switzerland,CHE,1996,1.7215937,0.7890584,1.1835876,0.0,0,-0.6346324273644617,0.09415768671873898
Switzerland,CHE,1997,1.9593437,0.7893698,1.0524931,0.0,0,-0.6212989868732499,0.07179482534868672
Switzerland,CHE,1998,3.6425006,0.52808416,0.6601052,0.0,0,-0.4191079862028635,-0.2223152273703967
Switzerland,CHE,1999,1.1965587,0.60173035,0.7968487,0.23335752,0,-0.9481071523307469,0.29682478344864194
Switzerland,CHE,2000,3.5370436,0.97031564,1.1764125,0.2352825,0,-0.08644176632377064,-0.10583344603116339
Switzerland,CHE,2001,2.5520146,0.81138426,0.67615354,0.0,0,-0.5990696512621543,0.027973154048928976
Switzerland,CHE,2002,2.5043542,1.0222597,1.0004869,0.0,0,-0.4230450940581603,0.029231487505284152
Switzerland,CHE,2003,1.8217467,1.9267576,1.284505,0.2446178,0,-0.1687153641408847,0.3819158797983231
Switzerland,CHE,2004,2.966438,1.573742,1.2876071,0.0,0,-0.01665770830065108,0.013759760820572538
Switzerland,CHE,2005,2.0687752,1.5700169,0.6541737,0.25050226,0,-0.45293959877945883,0.36472750447539853
Switzerland,CHE,2006,1.3942529,1.3199211,0.7300933,0.254996,0,-0.6809581987136453,0.4250141475896169
Switzerland,CHE,2007,2.8206623,0.7348068,0.8817681,0.0,0,-0.480589940395369,-0.06732972998816203
Switzerland,CHE,2008,1.8968898,0.5214879,0.78223187,0.0,0,-0.8248023605953836,0.07041423894855692
Switzerland,CHE,2009,1.9084561,1.4452747,0.43855226,0.29236817,0,-0.6097226015239232,0.41702159284928686
Switzerland,CHE,2010,1.9267312,0.87067944,0.2902265,0.0,0,-0.880554271346338,0.21146593925144885
Switzerland,CHE,2011,2.4159725,0.85641855,1.1418915,0.2601061,0,-0.42197532220248757,0.08661849412163418
Switzerland,CHE,2012,1.7140416,1.1264259,0.70401615,0.3103195,0,-0.666837772701677,0.3531741989933964
Switzerland,CHE,2013,1.7304931,0.83169764,0.49879602,0.0,0,-0.8678304019125447,0.20663581795458125
Switzerland,CHE,2014,1.7608469,1.3698686,0.5997343,0.0,0,-0.6445426396493855,0.2945203989727438
Switzerland,CHE,2015,1.7446961,2.2297628,0.4024917,0.0,0,-0.4350638548099805,0.5017376517824333
Switzerland,CHE,2016,1.4908203,0.26391038,0.47978085,0.23989043,0,-1.0996579291160262,0.22700188248777026
Switzerland,CHE,2017,1.475561,1.0521381,0.3898904,0.0,0,-0.8997648360475525,0.313691106834548
Switzerland,CHE,2018,1.9408243,1.388553,0.57856375,0.0,0,-0.5998635076131247,0.269302329002796
Switzerland,CHE,2019,0.9552946,1.2734278,0.46207944,0.23103973,0,-0.9092747660097702,0.5266326261807522
Switzerland,CHE,2020,1.7087007,1.1323917,0.56500685,0.27650127,0,-0.7204492660960821,0.36414904371370005
Switzerland,CHE,2021,1.2019635,1.1211517,0.27525613,1.1092131,0,-0.8725575851735625,0.8074347992706645
Switzerland,CHE,2022,0.94748336,1.3710951,0.5484381,0.0,0,-0.8715917997584527,0.44844821725053824
Switzerland,CHE,2023,1.8695083,1.4375458,0.24539877,0.0,0,-0.7233543873093278,0.34329771110030094
Syria,SYR,1998,1.3895457,0.57659256,0.15041544,0.6240763,0,-1.1016121937924612,0.5022026809041668
Syria,SYR,1999,2.2744956,0.6152428,0.988783,0.26367548,0,-0.5938105609448984,0.08809337255002288
Syria,SYR,2000,1.6469116,0.34740436,1.7587346,0.21712771,0,-0.5680162059565496,0.010498595934061687
Syria,SYR,2001,2.626043,0.44698218,1.5963649,0.0,0,-0.3656070684173744,-0.2007096023767045
Syria,SYR,2002,1.6403707,0.50441426,1.2820529,0.07935995,0,-0.7057788903529955,0.06552716469323379
Syria,SYR,2003,1.7320232,0.6859145,0.83141154,0.0,0,-0.7945902791699707,0.12565296178480528
Syria,SYR,2004,0.0,0.0,0.0,0.0,0,-1.7699775342456703,0.4253566570937068
Syria,SYR,2005,1.6423994,0.53684175,0.59815717,0.25847936,0,-0.925023672767384,0.243740722932702
Syria,SYR,2006,1.2893456,0.7582244,0.5054829,0.10868994,0,-0.9916174318528717,0.310289181601493
