YouTuber_Name,Title,Date,Duration_Seconds,Views,Likes,Comments,Dislikes,Like_to_Dislike_Ratio,Dislike_to_Like_Ratio,Engagement_Ratio
shane,Shane Dawson Singing Closer,2017-05-05 18:37:37+00:00,374,1451166,147317,11837,829,177.70446320868515,0.005627320675821528,11.024445170297541
shane,Youtubers I Would Fight,2017-05-07 19:03:33+00:00,978,2163007,108699,6725,1346,80.75705794947994,0.012382818609186837,5.398503102394028
shane,CHILDREN SHOW CONSPIRACY THEORIES,2017-05-08 18:51:42+00:00,951,14472375,376123,67775,6409,58.686690591355905,0.017039638628852796,3.1114934487255894
shane,HAUNTED UNDERGROUND TUNNELS!,2017-05-09 18:56:48+00:00,832,5460542,204569,15829,2508,81.56658692185007,0.01225992208008056,4.082122250868137
shane,TESTING WEIRD CAT PRODUCTS,2017-05-10 18:48:56+00:00,956,8651543,358752,32683,3500,102.50057142857143,0.009756043171884755,4.564908248158739
shane,SIRI READS MY HATE COMMENTS,2017-05-11 18:49:02+00:00,566,5939170,305988,32479,1773,172.58206429780034,0.005794344876269657,5.728746609374711
shane,DRUNK BOYFRIEND TAG,2017-05-16 19:00:01+00:00,776,13139206,492482,40103,4162,118.3282075925036,0.008451070292924412,4.085079418040937
shane,AVRIL LAVIGNE CONSPIRACY THEORY,2017-05-17 19:00:06+00:00,1031,8903221,314960,33075,3253,96.82139563479865,0.010328295656591314,3.945628217023929
shane,USING A “CUDDLE BUDDY” APP!,2017-05-23 19:00:06+00:00,791,3797305,199337,22438,1903,104.74881765633211,0.009546647135253364,5.890440720458325
shane,SCARIEST SLEEPOVER GAMES,2017-05-24 19:00:03+00:00,1064,14327865,359189,38716,3219,111.58403230817024,0.008961855736116641,2.799607617743467
shane,ARE WE A SIMULATION? - CONSPIRACY THEORY,2017-05-29 19:00:03+00:00,707,6605212,293644,70356,4070,72.14840294840295,0.013860320660391494,5.572417660477816
shane,TRYING DUMB SUMMER LIFE HACKS,2017-05-30 19:00:03+00:00,857,13523545,362696,25017,4027,90.06605413459151,0.011102962260405408,2.8967256736306934
shane,GIANT WAFFLE CAKE,2017-06-01 19:00:08+00:00,717,4298565,162888,18363,1715,94.97842565597668,0.010528706841510731,4.256443720171732
shane,SCARIEST CATFISHES EVER 2,2017-06-05 19:00:00+00:00,899,10279906,260690,15430,2140,121.8177570093458,0.008208983850550463,2.706834089728058
shane,TESTING WEIRD CAT PRODUCTS 2,2017-06-06 19:00:02+00:00,1026,10629877,317181,26417,4290,73.93496503496503,0.01352540032347461,3.2727377748585424
